1,MCL1A,246030,#a7827b,162020,#534f4a,088010,#c4c2b3,927020,#999d8c
1,MCL2A,162020,#534f4a,207060,#af7c5c,088010,#c4c2b3
1,MCL2B,121010,#545352,207060,#af7c5c,604010,#93969d,088010,#c4c2b3
1,MCL2C,048010,#cacbba,125010,#8e8780,121010,#545352,207060,#af7c5c
1,MCL3A,126020,#a79e87,088010,#c4c2b3
1,MCL3B,126020,#a79e87,088010,#c4c2b3
1,MCL4A,162020,#534f4a,084010,#84807c
1,MCL4B,121010,#545352,086010,#a8a29a
1,MCL5A,084010,#84807c,043030,#696a55,127040,#b7a973
1,MCL5B,126060,#a58d53,127020,#b9b39b
1,MCL5C,126060,#a58d53,127020,#b9b39b
1,MCL6A,126060,#a58d53,127040,#b7a973,164030,#726753
1,MCL6B,126060,#a58d53,127040,#b7a973,164030,#726753
1,MCL7A,NEGRO,#000000,126060,#a58d53
1,MCL7B,NEGRO,#000000,126060,#a58d53
1,MCL9A,604030,#4d5a6d,406020,#817080,N9000,#e2e3e3
1,MCL10A,282020,#504649,604010,#767d85,246030,#a7827b,048010,#cacbba
1,MCL10B,282020,#504649,606010,#9a9da2,128030,#cdc8a8
1,MCL10C,282020,#504649,048010,#cacbba
1,MCL11A,N6000,#68696b,604010,#767d85
1,MCL11B,604020,#5c6673,125010,#8e8780,606020,#747e87,088010,#c4c2b3
1,MCL13A,N2000,#3b3636,127020,#b9b39b,086010,#a8a29a
1,MCL13B,NEGRO,#000000,N7000,#bcc0c3
1,MCL13C,NEGRO,#000000,604020,#5c6673,566010,#808699,N9000,#e2e3e3
1,MCL14A,043030,#696a55,084010,#84807c,246030,#a7827b,048010,#cacbba
1,MCL14B,125010,#8e8780,048010,#cacbba
1,MCL14C,043030,#696a55,084010,#84807c,246030,#a7827b,048010,#cacbba
1,MCL15A,162020,#534f4a,246030,#a7827b,128030,#cdc8a8
1,MCL15B,165020,#8a7d6e,327070,#874958,128030,#cdc8a8
1,MCL15C,165020,#8a7d6e,245050,#84534c,246030,#a7827b,606010,#9a9da2,086020,#aba68f
1,MCL16A,125010,#8e8780,164020,#7c7466,327070,#874958,282020,#504649
1,MCL16B,327070,#874958,282020,#504649
1,MCL16C,125010,#8e8780,282020,#504649
1,MCL17A,162020,#534f4a,606020,#747e87,406020,#817080,128010,#bab6ac
1,MCL17B,606020,#747e87,406020,#817080,048010,#cacbba
1,MCL19A,NEGRO,#000000,365040,#724f62,607040,#707f99,126020,#a79e87,569020,#acb2be,088010,#c4c2b3
1,MCL19B,NEGRO,#000000,607040,#707f99,569020,#acb2be,088010,#c4c2b3
1,MCL19C,NEGRO,#000000,088010,#c4c2b3
1,MCL19D,N2000,#3b3636,085020,#9c9582,N9000,#e2e3e3
1,MCL20A,NEGRO,#000000,N5000,#7b7a7e,365040,#724f62,727020,#99a398
1,MCL21A,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
1,MCL22A,482020,#4a4956,767030,#86a199
1,MCL22B,482020,#4a4956,604020,#5c6673,608020,#9fa8ac,328020,#a99396,207060,#af7c5c
1,MCL22C,482020,#4a4956,246030,#a7827b,086010,#a8a29a
1,MCL23A,482020,#4a4956,165020,#8a7d6e,287060,#955059,086010,#a8a29a
1,MCL23B,482020,#4a4956,165020,#8a7d6e,287060,#955059,246030,#a7827b,086010,#a8a29a
1,MCL24A,927020,#999d8c,406020,#817080,608020,#9fa8ac,128010,#bab6ac,282020,#504649
1,MCL24B,128010,#bab6ac,846030,#808c78,927020,#999d8c,406020,#817080,282020,#504649
1,MCL25A,NEGRO,#000000,282020,#504649,327070,#874958,004030,#838458,927020,#999d8c,048010,#cacbba
2,MCO1A,162020,#534f4a,247030,#b0887d
2,MCO2A,162020,#534f4a,164020,#7c7466,245050,#84534c,207060,#af7c5c
2,MCO2B,162020,#534f4a,164020,#7c7466,245050,#84534c,207060,#af7c5c,087060,#bbaa5f,048010,#cacbba
2,MCO3A,323030,#57474a,328080,#953b56
2,MCO3B,323030,#57474a,327070,#874958,406020,#817080,527020,#868495
2,MCO3C,323030,#57474a,327070,#874958
2,MCO4A,NEGRO,#000000,N6000,#68696b,328080,#953b56,245050,#84534c,246030,#a7827b
2,MCO4B,NEGRO,#000000,N6000,#68696b,245050,#84534c,328080,#953b56,246030,#a7827b,126020,#a79e87,128030,#cdc8a8
2,MCO5A,N2000,#3b3636,248070,#af6656,207060,#af7c5c
2,MCO5B,N2000,#3b3636,207060,#af7c5c
2,MCO5C,N2000,#3b3636,207060,#af7c5c
2,MCO6A,N2000,#3b3636,248070,#af6656,207060,#af7c5c,767030,#86a199,645020,#7e8a93,608020,#9fa8ac,088020,#bfbba6
2,MCO6B,NEGRO,#000000,248070,#af6656,207060,#af7c5c,767030,#86a199,645020,#7e8a93,608020,#9fa8ac,088020,#bfbba6
2,MCO7A,N2000,#3b3636,248070,#af6656,887060,#9faa95,728010,#a8b8af
2,MCO7B,N2000,#3b3636,207060,#af7c5c,728010,#a8b8af
2,MCO8A,121010,#545352,287060,#955059,248070,#af6656,728010,#a8b8af,126020,#a79e87
2,MCO8B,121010,#545352,287060,#955059,248070,#af6656,728010,#a8b8af,126020,#a79e87
2,MCO8C,282020,#504649,287060,#955059,248070,#af6656,126020,#a79e87
2,MCO8D,282020,#504649,287060,#955059,248070,#af6656,126020,#a79e87,164020,#7c7466,128060,#bca666
2,MCO9A,NEGRO,#000000,883020,#656d62,004030,#838458,248070,#af6656,562020,#51566b,607040,#707f99
2,MCO9B,NEGRO,#000000,883020,#656d62,004030,#838458,248070,#af6656,562020,#51566b,164020,#7c7466,487070,#63597f,607040,#707f99,128030,#cdc8a8
2,MCO10A,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,MCO10B,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,MCO10C,282020,#504649,604030,#4d5a6d,126060,#a58d53,128010,#bab6ac
2,MCO11A,126060,#a58d53,128030,#cdc8a8
2,MCO11B,126060,#a58d53,128030,#cdc8a8
2,MCO11C,126060,#a58d53,128030,#cdc8a8
2,MCO11D,162020,#534f4a,087060,#bbaa5f
2,MCO11E,121010,#545352,126060,#a58d53
2,MCO12A,NEGRO,#000000,087060,#bbaa5f
2,MCO12B,NEGRO,#000000,087060,#bbaa5f
2,MCO13A,121010,#545352,084010,#84807c,928030,#a6ab8b,086010,#a8a29a
2,MCO13B,NEGRO,#000000,121010,#545352,004030,#838458,846030,#808c78,927020,#999d8c
2,MCO13C,927020,#999d8c,N3000,#545255
2,MCO15A,N3000,#545255,084010,#84807c
2,MCO15B,N2000,#3b3636,608020,#9fa8ac
2,MCO16A,162020,#534f4a,562020,#51566b,606020,#747e87,086010,#a8a29a
2,MCO16B,162020,#534f4a,606020,#747e87
2,MCO16C,NEGRO,#000000,562020,#51566b,647030,#8897a2
2,MCO16D,NEGRO,#000000,483010,#5e5d6e,606020,#747e87,647030,#8897a2,606010,#9a9da2
2,MCO17A,N3000,#545255,927020,#999d8c
2,MCO17B,N3000,#545255,927020,#999d8c
2,MCO18A,162020,#534f4a,606020,#747e87
2,MCO18B,482020,#4a4956,606020,#747e87
2,MCO19A,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
2,MCO19B,N2000,#3b3636,727020,#99a398
2,MCO19C,N2000,#3b3636,124010,#797471,604010,#767d85,646010,#93969d,727020,#99a398,088020,#bfbba6
