MCL1A,246030,162020,088010,927020
MCL2A,162020,207060,088010
MCL2B,121010,207060,064010,088010
MCL2C,048010,125010,121010,207060
MCL3A,126020,088010
MCL3B,126020,088010
MCL4A,162020,084010
MCL4B,121010,086010
MCL5A,084010,043030,174010
MCL5B,127040,125040
MCL5C,126060,127020
MCL6A,126060,127040,164030
MCL6B,126060,127040,164030
MCL7A,NEGRO,126060
MCL7B,NEGRO,126060
MCL9A,604030,406020,N9000
MCL10A,282020,604010,246030,048010
MCL10B,282020,606010,128030
MCL10C,282020,048010
MCL11A,N6000,604010
MCL11B,604020,125010,606020,088010
MCL13A,604020,127020,846030
MCL13B,N1000,N7000
MCL13C,N1000,604020,566010,N9000
MCL14A,043030,084010,246030,048010
MCL14B,125010,048010
MCL14C,883020,926030,125010,246030,048010
MCL15A,162020,246030,128030
MCL15B,165020,327070,128030
MCL15C,165020,245050,246030,606010,086020
MCL16A,125010,164020,327070,282020
MCL16B,327070,282020
MCL16C,125010,282020
MCL17A,084010,606020,406020,128010
MCL17B,606020,406020,048010
MCL19A,N1000,365040,607040,126020,569020,088010
MCL19B,N1000,607040,569020,088010
MCL19C,N1000,088010
MCL19D,604020,085020,N9000
MCL20A,N1000,N5000,365040,727020
MCL21A,N2000,124010,604010,646010,727020,088020
MCL22A,482020,267030
MCL22B,482020,604020,406020,328020,207060
MCL22C,482020,246030,086010
MCL23A,482020,165020,287060,086010
MCL23B,482020,165020,287060,246030,086010
MCL24A,208020,406020,927020,608020,128010
MCL24B,208020,406020,927020,608020,128010
MCL25A,N1000,282020,327070,004030,927020,048010
MCO1A,162020,247030
MCO2A,162020,164020,245050,207060
MCO2B,162020,164020,245050,207060,087060,048010
MCO3A,323030,328080
MCO3B,323030,327070,406020,527020
MCO3C,323030,327070
MCO4A,N1000,N6000,328080,245050,246030
MCO4B,N1000,N6000,215050,328080,246030,126020,128030
MCO5A,N2000,248070,N2000
MCO5B,N2000,207060
MCO5C,N2000,207060
MCO6A,N2000,248070,207060,766030,645020,608020,088020
MCO6B,NEGRO,248070,207060,766030,645020,608020,088020
MCO7A,N2000,248070,887060,728010
MCO7B,262020,207060,087060
MCO8A,482020,287060,248070,087060,126020
MCO8B,482020,287060,248070,087060,126020
MCO8C,482020,287060,248070,126020
MCO8D,482020,287060,128020,126020
MCO9A,NEGRO,883020,004030,248070,562020,607040
MCO9B,NEGRO,883020,004030,248070,562020,164020,187070,607040,128030
MCO10A,282020,604030,126060,128010
MCO10B,282020,604030,126060,128010
MCO10C,282020,604030,126060,128010
MCO11A,165050,128030
MCO11B,166050,128030
MCO11C,166050,128030
MCO11D,162020,087060
MCO11E,121010,126060
MCO12A,NEGRO,087060
MCO12B,NEGRO,087060
MCO13A,121010,084010,926030,086010
MCO13B,N1000,121010,004030,846030,927020
MCO13C,928020,N3000
MCO15A,N3030,084010
MCO15B,N2000,608020
MCO16A,162020,562020,606020,N3000
MCO16B,162020,606020
MCO16C,N1000,562020,647030
MCO16D,N1000,483010,606020,647030,606010
MCO17A,N3000,928020
MCO17B,N3000,928020
MCO18A,162020,606020
MCO18B,482020,606020
MCO19A,N2000,124010,604010,646010,727020,088020
MCO19B,N2000,727020
MCO19C,N2000,124010,604010,646010,727020,088020
MCO20A,N2000,088020
MCO20B,N2000,088020
MCO21A,482020,287060,727050,248070,128020,126020
MCO21B,365040,604030,689080,126020,126060
MCO22A,N5000,N2000
MCO22B,N5000,N2000
MCO22C,N5000,N2000
MCO23A,604030,088020
MCO23B,604030,088020
MCO24A,365040,287060,N8000,727020
MCO24B,365040,287060,N8000,727020
MCO25A,365040,287060,N6000,727020
MCO26A,926030,086010
MCO26B,926030,086010
MCO26C,926030,086010
MO1A,121010,084010,125010,086010,287060
MO2A,162020,287060,164020,128030
MO2B,287060,128030
MO3A,085020,688010
MO3B,155010,086010
MO4A,124010,688010,128030
MO4B,124010,688010,124010
MO5A,124010,688010
MO5B,124010,688010,128030
MO6A,162020,128030
MO7A,N2000,N3000,086010
MO8A,N2000,N1000
MO8B,N1000,N2000,126020
MO8C,N1000,127040,166020
MO9A,N2000,846030,125040,127040
MO10A,604010,246030
MO10B,282020,128030
MO10C,282020,048010
MO11A,N2000,085020,125040,127040
MO12A,N2000,247030,128030
MO12B,N2000,365040,104020,369070,767030,128030
MO13A,N1000,323030,125010,048010
MO14A,N1000,323030,287060,207060,125010,926030
MO15A,162020,207060,088010,162020,207060,088010,162020
MO16A,121010,767030
MO16B,121010,084010,125010,086010,287060,126060
MO18A,162020,926030,088010,162020,368040,162020,207060
MO19A,162020,207060,088010,125010,207060
MO20A,N2000,482020,966030,287060,287060,248070,162020,207060
MO21A,124010,248070,085020,688010
MO22A,N1000,365040,607040,126020,569020,088010,569020
MO22B,N1000,607040,569020,088010
MO22C,N1000,607040,569020,088010
MO23A,482020,606050,162020,566010,N8000
MO24A,525010,048010
MO24B,525010,048010
MO25A,086010,562020
MO25B,086010,562020
MO26A,604010,246030
MO26B,282020,128030
MO26C,282020,048010
MO27A,124010,688010
MO27B,124010,688010
MO28A,162020,004030,125010,606020,086010,126020
MO28B,162020,887060,126020,125010,086010
MO28C,162020,887060,126020,125010,086010
MO29A,282020,N5000,207060,128010
MO29B,282020,604030,248070,128010
MO30A,282020,604030,N5000,369070,247030,128010
MO30B,282020,604030,N5000,369070,247030,566010,128010
MSP1A,282020,165020
MSP2A,162020,245030,086010
MSP2B,162020,245030
MSP2C,162020,245030,086010,247030
MSP3A,562020,245050,127020
MSP3B,604020,562020,245050,207060,127020
MSP4A,282020,165020,085020,287060
MSP4B,165020,085020,287060
MSP5A,162020,004030,128030
MSP5B,162020,004030,562020,128030
MSP6A,562020,128030
MSP7A,162020,128030
MSP7B,162020,128030
MSP8A,164030,127040,166060,128030
MSP8B,162020,126060,128030
MSP9A,127040,128030
MSP9B,164030,125040,126060,127040
ME1A,162020,043030,164030,245030,248070,247030,043030,127040
ME1B,162020,164030,245030,248070,247030,043030,127040
ME2A,N1000,365040,287060,124010,207060,087060
ME2B,N1000,365040,287060,124010,207060,087060
ME3A,N2000,124010,365040,287060,767030,128060,006010
ME4A,N2000,164030,248070,247030
ME4B,N2000,365040,287060,006010
ME5A,NEGRO,121010,126060,121010
ME6A,124010,887060,043030,004030
ME6B,124010,887060
ME7A,N2000,365040,085020,608020
ME7B,N2000,365040,085020,608020
ME8A,N1000,267060,N3000,N5000,N6000,727020
ME8B,N1000,267060,N5000
ME9A,N2000,248070,287060,124010,887060
ME9B,N2000,248070,287060,124010,887060
ME10A,N2000,248070,287060,124010,887060
ME10B,N2000,248070,287060,124010,887060
ME11A,N2000,767030,248070,085020,083020
ME11B,N2000,164030,248070,043030
ME12A,282020,004030
ME12B,282020,248070
ME13A,N2000,287060,207060,085020
ME13B,N2000,287060,207060,085020
